datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,pm2.5,no2,co2,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunriseEpoch,sunsetEpoch,moonphase,tempRange,heatIndex,severityScore,month,dayOfWeek,isWeekend,healthRiskScore
1726663419,86.84,67.90,78.17,84.24,68.90,77.49,36.70,31.11,440.13,48.74,39.85,0.02,14.75,2.92,17.75,7.06,120.87,1017.15,7.78,14.87,208.78,17.84,6.87,9.44,1726646355,1726749963,0.51,18.58,78.84,3.16,9,6,FALSE,9.03
1726666805,74.03,65.43,69.38,75.48,64.41,70.21,40.28,37.61,469.54,58.56,66.14,-0.01,26.47,1.27,8.60,6.38,94.66,1024.57,100.37,15.02,125.70,10.27,3.95,9.00,1726664536,1726738562,0.54,9.27,73.85,1.60,9,6,FALSE,8.55
1726628844,73.21,66.07,69.51,76.41,67.44,70.11,35.87,34.90,465.34,58.52,66.60,0.01,25.68,0.67,8.42,6.18,85.81,1023.99,101.58,14.88,125.68,9.82,4.19,10.26,1726621090,1726657449,0.52,9.88,74.15,1.58,9,6,FALSE,8.58
1726615587,94.26,77.98,86.67,96.23,79.29,87.35,42.53,29.22,440.01,65.42,48.58,0.00,10.16,0.53,21.32,10.32,150.20,1012.12,20.18,15.24,248.44,22.31,7.98,30.30,1726700725,1726665751,0.53,16.40,88.85,3.54,9,6,FALSE,10.55
1726642800,98.30,83.20,90.10,93.50,80.70,86.40,24.41,23.32,414.08,39.20,17.40,0.00,6.50,0.00,15.70,10.10,247.20,1007.10,0.00,15.00,267.30,23.10,9.00,10.00,1726665249,1726709387,0.52,15.10,86.20,3.37,9,6,FALSE,9.21
1726642800,76.90,57.60,64.90,76.90,57.60,64.90,23.50,24.00,417.20,49.20,58.30,0.00,0.00,0.00,9.20,10.70,277.80,1011.50,20.00,14.90,241.50,20.90,8.00,10.00,1726667555,1726711784,0.52,19.30,77.80,2.52,9,6,FALSE,9.25
1726570356,94.01,79.83,86.12,95.74,77.52,87.26,28.95,32.19,467.32,62.30,49.51,0.00,9.55,-0.36,20.15,10.19,159.45,1012.36,21.48,14.83,257.23,21.46,7.82,30.96,1726642664,1726678598,0.51,15.98,88.58,3.59,9,6,FALSE,10.58
1726584030,66.84,63.07,64.08,68.16,64.74,66.09,31.52,25.59,436.28,57.68,68.45,0.01,7.12,4.27,7.89,9.91,289.36,1012.28,20.94,15.20,250.17,21.20,9.08,9.06,1726682472,1726691258,0.52,3.52,74.87,2.57,9,6,FALSE,9.26
1726634365,76.39,62.78,67.83,75.10,62.03,67.51,36.75,28.81,453.99,60.68,73.00,0.08,31.29,4.35,13.95,7.32,44.13,1022.46,84.82,15.04,76.71,6.60,3.05,10.27,1726612618,1726739790,0.53,13.07,71.35,2.03,9,6,FALSE,8.66
1726635600,95.10,72.90,82.60,94.40,72.90,83.40,34.76,27.58,458.09,66.60,62.40,0.00,16.10,0.00,19.50,15.70,127.10,1012.30,19.00,15.00,269.00,23.20,8.00,10.00,1726662035,1726706089,0.52,22.20,85.82,3.55,9,6,FALSE,10.80
1726667990,86.94,67.50,76.93,85.57,68.24,77.86,32.88,26.04,446.51,47.79,40.11,0.02,19.13,3.75,17.02,7.06,120.73,1017.47,7.75,14.83,213.44,18.36,7.04,9.39,1726612456,1726735766,0.55,18.65,78.05,3.13,9,6,FALSE,9.02
1726639622,67.98,65.11,66.07,67.37,64.53,65.02,35.35,33.06,421.55,56.50,69.14,0.02,5.72,4.75,8.02,9.72,291.27,1011.18,17.40,15.10,254.18,20.85,9.07,9.62,1726700502,1726728740,0.49,3.56,74.20,2.50,9,6,FALSE,9.28
1726596811,69.02,64.27,66.30,66.99,64.31,64.84,23.56,24.68,424.91,56.31,67.13,0.01,5.48,3.95,6.81,9.61,271.17,1012.44,17.36,15.27,254.85,21.49,9.02,9.96,1726663724,1726636902,0.52,2.78,73.78,2.53,9,6,FALSE,9.14
1726642800,74.60,55.50,63.40,74.60,55.50,63.40,27.27,32.32,429.80,45.30,53.10,0.00,3.20,0.00,4.70,7.80,164.00,1012.30,0.10,15.00,263.80,23.10,9.00,10.00,1726666723,1726710873,0.52,19.10,79.60,2.27,9,6,FALSE,9.17
1726664405,74.77,64.47,69.15,73.81,65.88,69.69,37.31,32.49,426.07,60.25,68.37,0.00,26.36,-0.58,7.26,6.36,81.42,1024.30,100.20,15.03,124.13,10.91,4.04,9.34,1726629504,1726704538,0.53,9.30,73.99,1.74,9,6,FALSE,8.49
1726621129,94.96,78.30,85.41,95.14,76.45,87.95,40.05,29.68,442.90,64.46,48.97,-0.01,9.14,0.76,21.31,10.61,159.43,1012.81,19.63,14.79,260.26,21.45,7.67,31.31,1726580825,1726668630,0.53,16.10,86.64,3.65,9,6,FALSE,10.63
1726693614,73.99,55.49,62.88,74.88,55.23,63.47,28.68,28.35,421.43,45.61,52.16,-0.01,0.49,-0.74,4.72,7.74,159.70,1011.59,1.60,14.91,268.80,23.78,8.94,9.31,1726610355,1726742077,0.52,19.24,80.18,2.26,9,6,FALSE,9.14
1726642800,67.70,64.30,66.00,67.70,64.30,66.00,24.05,34.67,448.62,55.60,69.30,0.01,6.50,4.17,7.60,9.60,274.00,1012.50,16.50,15.00,249.80,21.50,9.00,10.00,1726666479,1726710599,0.52,3.40,74.36,2.56,9,6,FALSE,9.21
1726632000,76.40,63.60,68.70,76.40,63.60,68.70,37.62,30.10,457.98,59.90,73.80,0.09,29.00,4.17,14.10,7.20,61.40,1023.00,83.30,15.00,73.60,6.30,3.00,10.00,1726656297,1726700617,0.52,12.80,72.54,2.02,9,6,FALSE,8.74
1726635600,89.00,77.30,82.00,95.20,77.30,85.20,40.03,34.20,496.85,72.80,74.40,0.16,32.30,4.17,16.60,10.70,109.40,1013.10,17.50,15.00,237.40,20.60,7.00,30.00,1726661281,1726705343,0.52,11.70,87.43,3.08,9,6,FALSE,11.03
1726683303,94.96,79.18,87.60,95.16,78.69,86.77,29.12,31.79,478.45,64.13,46.66,0.00,9.03,0.05,21.28,10.24,162.27,1013.09,16.42,14.75,248.90,22.31,7.84,29.23,1726603594,1726682472,0.54,16.37,88.04,3.75,9,6,FALSE,10.68
1726635600,94.60,78.20,86.30,94.60,78.20,87.10,34.61,34.51,435.74,63.70,48.50,0.00,9.70,0.00,20.60,10.30,162.70,1012.50,19.50,15.00,253.80,21.80,8.00,30.00,1726661588,1726705716,0.52,16.40,87.90,3.66,9,6,FALSE,10.57
1726674359,95.05,73.08,84.77,93.91,72.48,83.78,40.53,33.46,451.11,65.72,58.86,0.01,15.68,-0.21,20.49,15.91,110.57,1013.05,22.67,14.88,266.51,23.33,8.00,9.03,1726658908,1726676275,0.52,21.06,86.09,3.49,9,6,FALSE,10.81
1726710011,86.55,67.80,77.22,84.45,67.75,77.25,37.17,29.33,406.42,49.75,42.05,0.01,9.76,3.45,16.73,6.69,124.42,1016.12,9.04,15.17,203.77,18.38,6.93,10.13,1726666826,1726743634,0.54,19.20,78.44,3.08,9,6,FALSE,8.99
1726614363,94.54,77.46,86.13,93.75,77.52,86.89,31.89,27.81,468.40,62.72,50.07,-0.02,7.37,1.02,21.49,10.17,168.71,1013.49,22.12,15.21,250.47,22.26,8.06,29.77,1726613178,1726733741,0.52,16.43,88.85,3.75,9,6,FALSE,10.48
1726622522,88.25,67.71,76.48,84.75,68.93,76.86,27.67,26.57,429.57,49.23,39.68,0.02,15.87,4.84,16.66,7.22,132.17,1015.62,6.74,14.96,211.42,18.46,7.02,8.95,1726628919,1726746854,0.55,19.18,78.63,3.16,9,6,FALSE,8.99
1726635600,87.20,68.40,77.40,84.70,68.40,76.70,30.28,31.34,419.07,49.00,38.00,0.01,16.10,4.17,17.00,7.20,123.90,1016.90,8.40,15.00,206.10,17.90,7.00,10.00,1726659262,1726703633,0.52,18.80,78.31,3.10,9,6,FALSE,9.01
1726589057,97.00,83.47,89.99,93.64,81.45,86.96,23.63,26.54,401.90,39.54,17.80,0.00,7.33,-0.10,15.55,9.96,239.03,1007.28,0.42,14.78,267.28,22.65,8.90,9.17,1726704160,1726689008,0.52,13.51,85.45,3.38,9,6,FALSE,9.32
1726632000,74.70,65.40,69.80,74.70,65.40,69.80,39.40,28.42,427.03,58.50,67.70,0.00,25.80,0.00,8.50,6.50,88.30,1023.70,99.90,15.00,124.00,10.50,4.00,10.00,1726656008,1726700350,0.52,9.30,74.39,1.65,9,6,FALSE,8.56
1726702266,87.45,69.62,78.05,84.44,72.35,78.53,24.42,34.11,460.11,56.03,48.10,0.01,24.75,0.04,12.08,8.39,103.38,1015.96,10.50,15.11,196.44,18.09,7.08,9.32,1726683050,1726757211,0.54,16.13,79.31,2.61,9,4,FALSE,9.19
1726776257,85.26,64.16,74.92,84.32,66.59,73.86,39.68,36.58,454.21,60.37,62.94,0.04,20.35,8.30,12.81,7.23,82.21,1019.55,29.26,15.18,214.66,18.76,7.05,9.75,1726714992,1726832400,0.56,22.11,76.85,2.71,9,4,FALSE,9.42
1726694080,96.74,82.42,89.04,93.03,81.11,85.39,31.04,26.76,425.16,26.26,14.39,0.00,7.88,0.28,11.51,8.51,263.46,1007.37,8.57,15.06,272.06,22.04,8.76,10.53,1726746774,1726783809,0.54,15.21,85.45,3.07,9,4,FALSE,8.81
1726695436,97.47,82.23,89.69,92.96,79.54,84.50,22.49,25.23,422.60,29.92,13.51,0.00,5.29,-1.15,12.26,8.54,245.51,1007.91,11.50,15.35,277.31,22.97,9.13,8.19,1726715196,1726880084,0.54,14.97,84.20,3.02,9,4,FALSE,8.85
1726725154,82.78,69.02,74.25,81.47,68.38,73.92,42.00,35.58,467.72,60.76,66.38,0.19,29.44,3.69,8.17,9.43,132.29,1019.20,64.31,15.04,191.75,15.84,6.99,10.28,1726678476,1726783845,0.54,11.56,76.73,2.17,9,4,FALSE,9.22
1726700571,95.01,72.53,83.07,95.52,73.78,83.72,35.96,29.16,494.63,66.63,63.91,-0.01,8.84,3.35,19.48,9.48,112.65,1011.34,65.66,14.51,235.08,19.82,7.23,29.85,1726727579,1726752873,0.55,21.51,87.50,3.41,9,4,FALSE,10.80
1726716632,87.65,70.80,77.84,86.16,70.47,78.19,30.29,26.44,428.80,56.66,49.07,0.01,21.53,0.29,12.09,8.79,94.89,1014.60,8.93,15.10,205.46,17.05,7.01,10.58,1726759110,1726834645,0.57,16.80,79.44,2.60,9,4,FALSE,9.14
1726759203,97.76,82.69,89.18,92.10,78.63,85.31,33.64,27.00,386.60,28.43,12.89,0.01,8.49,-0.43,12.81,8.61,250.45,1007.05,8.39,15.26,273.65,23.32,9.23,9.58,1726776630,1726849164,0.57,15.72,84.69,3.12,9,4,FALSE,8.83
1726714070,72.43,54.59,62.60,74.52,54.66,62.66,32.83,28.54,415.35,47.62,58.99,0.01,-0.36,4.19,6.54,7.97,161.56,1012.99,3.52,14.97,258.31,22.25,8.96,10.65,1726707958,1726803964,0.55,18.33,79.24,2.42,9,4,FALSE,9.40
1726679467,81.62,68.77,73.29,80.95,66.46,73.50,32.61,34.33,475.69,61.22,65.83,0.20,31.66,3.85,8.18,8.90,134.04,1019.59,66.28,14.94,193.35,16.49,7.30,8.10,1726777681,1726749433,0.54,11.04,76.37,2.24,9,4,FALSE,9.14
1726729200,97.40,81.80,89.10,92.20,79.60,85.30,29.88,27.21,400.18,29.00,12.40,0.00,6.50,0.00,12.50,8.70,258.90,1007.80,9.60,15.00,271.10,23.40,9.00,10.00,1726751690,1726795704,0.56,15.60,85.15,3.05,9,4,FALSE,8.89
1726729200,75.50,57.60,64.70,75.50,57.60,64.70,20.35,26.60,437.35,48.50,57.70,0.00,3.20,0.00,8.30,8.70,290.80,1012.70,0.10,14.80,240.30,20.90,8.00,10.00,1726754005,1726798091,0.56,17.90,78.04,2.43,9,4,FALSE,9.21
1726772166,87.98,72.00,78.12,84.10,71.13,77.19,31.39,31.95,441.46,55.25,47.72,-0.01,23.27,0.35,11.24,8.36,85.11,1016.22,18.37,15.20,198.65,17.58,7.03,10.37,1726733978,1726760621,0.55,17.27,78.95,2.68,9,4,FALSE,9.19
1726722000,94.90,73.50,82.70,95.80,73.50,84.30,35.84,38.07,464.77,68.30,65.00,0.00,9.70,4.17,19.50,9.80,125.40,1012.30,63.20,14.60,233.90,20.10,7.00,30.00,1726748466,1726792415,0.55,21.40,86.57,3.35,9,4,FALSE,10.83
1726729200,73.10,55.10,62.20,73.10,55.10,62.20,32.15,24.67,402.00,47.60,60.60,0.01,0.00,4.17,6.00,8.50,156.10,1012.80,6.00,15.00,260.60,22.70,9.00,10.00,1726753165,1726797189,0.56,18.00,79.43,2.40,9,4,FALSE,9.40
1726729200,68.60,65.20,66.50,68.60,65.20,66.50,38.30,29.09,466.33,56.10,69.20,0.04,3.20,4.17,8.90,11.40,300.70,1013.00,31.30,15.00,261.60,22.60,9.00,10.00,1726752918,1726796918,0.56,3.40,74.23,2.69,9,4,FALSE,9.29
1726691385,86.82,70.92,77.64,85.98,70.81,77.51,36.27,25.12,439.92,55.49,43.77,-0.01,23.06,0.07,12.10,8.28,84.18,1015.43,9.86,14.86,202.68,17.42,6.99,9.79,1726761063,1726735603,0.54,17.65,78.43,2.75,9,4,FALSE,9.29
1726718400,81.20,69.00,73.60,81.10,69.00,73.60,30.36,34.33,465.50,60.90,65.70,0.19,29.00,4.17,8.30,9.20,143.40,1019.50,64.50,14.90,191.60,16.50,7.00,10.00,1726742467,1726786649,0.55,12.20,76.08,2.25,9,4,FALSE,9.09
1726722000,87.70,70.60,78.10,85.30,70.60,77.40,36.81,32.95,422.39,55.40,47.60,0.00,22.60,0.00,12.10,8.30,89.70,1015.10,11.50,15.00,202.30,17.40,7.00,10.00,1726745724,1726789928,0.55,17.10,79.18,2.61,9,4,FALSE,9.16
1726718400,86.10,64.50,74.00,84.40,64.50,73.80,38.22,29.62,444.57,59.50,63.70,0.03,19.40,8.33,12.80,7.40,73.50,1018.90,27.20,15.00,216.80,18.60,7.00,10.00,1726742754,1726786917,0.55,21.60,76.52,2.68,9,4,FALSE,9.36
1726722000,95.40,79.80,87.50,95.60,79.80,88.80,31.07,28.43,435.45,64.00,47.60,0.00,9.70,0.00,21.00,10.10,173.50,1012.00,15.90,15.00,237.50,20.40,7.00,30.00,1726748027,1726792035,0.55,15.60,89.42,3.50,9,4,FALSE,10.61
1726728113,69.14,64.82,66.19,68.06,66.19,67.24,29.12,25.88,435.92,56.69,69.42,0.04,4.50,3.69,8.35,11.35,298.33,1012.08,33.25,15.20,260.06,22.77,9.03,9.18,1726743658,1726772707,0.55,3.40,74.20,2.67,9,4,FALSE,9.30
1726722000,88.10,76.00,81.70,94.40,76.00,84.80,39.49,37.94,468.13,72.80,75.50,0.01,32.30,4.17,15.90,7.40,117.70,1012.80,40.40,14.10,191.50,16.60,7.00,60.00,1726747713,1726791669,0.55,12.10,87.04,2.99,9,4,FALSE,10.96
1726707105,73.81,54.21,61.01,74.13,55.22,61.27,21.95,26.93,443.36,46.18,59.58,0.00,-2.24,4.14,6.15,8.84,162.35,1012.93,5.09,14.64,257.11,22.87,8.99,9.28,1726782135,1726822980,0.56,18.36,79.62,2.45,9,4,FALSE,9.38
1726737345,70.93,67.18,67.50,69.05,64.15,66.61,38.06,25.67,472.01,56.87,70.50,0.04,2.94,3.92,8.26,11.16,314.78,1012.99,25.15,14.93,255.41,22.93,9.01,9.50,1726818239,1726855566,0.56,2.66,73.82,2.70,9,4,FALSE,9.28
1726731648,96.73,81.87,88.74,93.83,80.99,84.48,19.33,25.96,412.16,28.53,11.75,0.01,5.19,-0.85,11.89,8.62,268.00,1008.40,10.03,15.03,268.32,23.87,8.94,9.29,1726692216,1726769447,0.57,15.68,86.33,3.09,9,4,FALSE,8.90
1726693160,81.20,69.61,73.44,80.45,69.32,72.81,27.53,33.91,461.29,60.52,65.20,0.18,31.84,4.18,8.34,9.38,148.64,1019.77,65.29,15.42,187.37,16.69,7.14,10.45,1726727358,1726836790,0.55,11.97,76.70,2.18,9,4,FALSE,9.11
1726680050,84.24,64.77,73.69,85.13,63.04,73.99,37.83,37.66,468.78,58.48,63.54,0.02,22.37,7.33,12.17,7.18,75.08,1018.88,24.06,15.19,215.31,18.81,7.01,11.06,1726699019,1726753581,0.57,21.57,77.40,2.71,9,4,FALSE,9.45
1726722716,73.43,56.89,61.89,72.05,55.06,62.92,33.82,24.76,443.77,47.43,59.95,0.00,-2.48,4.37,5.66,8.52,156.15,1014.16,6.96,14.95,259.34,23.19,9.37,9.21,1726738558,1726767518,0.56,17.80,79.31,2.37,9,4,FALSE,9.25
1726704231,77.06,56.82,63.76,75.22,58.13,64.52,32.41,26.76,431.41,48.81,55.89,-0.01,4.85,-0.49,8.63,8.39,290.17,1012.49,-1.48,14.82,237.91,21.03,8.09,10.15,1726752252,1726658665,0.55,17.03,76.63,2.43,9,4,FALSE,9.22
1726705870,81.62,69.55,74.11,81.47,70.01,73.18,31.31,32.49,479.32,61.72,64.77,0.19,30.24,4.32,7.34,9.64,151.06,1018.99,65.43,14.71,199.05,17.10,6.96,10.08,1726726795,1726824888,0.57,10.99,76.09,2.20,9,4,FALSE,9.11
1726716319,87.15,71.06,78.45,84.48,69.56,77.26,24.77,27.77,426.36,55.20,48.76,-0.01,21.12,0.04,11.21,8.24,94.53,1015.52,12.46,14.96,202.69,16.93,6.81,10.60,1726822303,1726796639,0.56,17.52,80.14,2.55,9,4,FALSE,9.20
1726703261,81.23,70.58,73.49,81.42,67.65,73.10,37.47,27.54,439.73,61.38,66.15,0.19,30.66,5.00,8.64,9.20,130.84,1019.47,66.21,15.13,186.22,17.08,6.72,10.43,1726759440,1726797815,0.55,12.58,76.10,2.21,9,4,FALSE,9.08
1726750466,96.02,72.61,83.10,97.11,73.79,84.62,32.89,39.33,488.55,68.49,65.96,0.00,12.38,4.15,18.98,9.48,125.55,1012.33,61.18,14.74,231.46,20.37,6.85,29.18,1726828752,1726776923,0.55,22.15,86.78,3.29,9,4,FALSE,10.89
1726762641,81.98,70.52,73.82,81.36,69.70,73.95,30.25,31.72,463.05,62.35,64.27,0.19,27.30,4.41,7.86,9.38,137.08,1019.18,61.46,15.17,188.69,17.43,6.88,11.19,1726770950,1726805040,0.57,12.24,75.98,2.34,9,4,FALSE,9.12
1726766607,97.57,82.03,88.65,90.88,79.78,85.18,33.52,29.06,413.17,29.90,14.44,0.00,11.60,0.43,13.06,8.08,273.78,1009.34,8.00,14.88,275.81,23.85,8.98,11.18,1726750237,1726793242,0.57,15.32,85.31,3.04,9,4,FALSE,8.87
1726752586,81.51,67.86,72.62,80.16,67.81,74.20,33.22,32.52,441.66,61.51,66.37,0.19,28.86,5.12,8.78,9.27,145.16,1018.87,63.43,14.83,197.56,17.03,7.27,10.39,1726678169,1726793991,0.57,11.89,75.95,2.19,9,4,FALSE,9.06
1726641993,96.82,81.61,89.32,93.45,79.37,86.48,25.70,30.80,404.32,29.26,12.92,0.00,5.39,0.47,12.28,8.65,255.00,1008.66,12.06,14.81,274.01,23.31,8.98,10.02,1726740929,1726756872,0.54,14.92,83.94,2.99,9,4,FALSE,8.92
1726656536,75.03,57.47,65.38,74.98,57.71,64.29,28.84,25.68,455.01,48.17,59.68,0.00,0.49,0.13,8.10,8.79,295.92,1011.96,-2.81,14.72,233.47,20.64,8.08,10.27,1726712532,1726815508,0.57,18.41,77.93,2.31,9,4,FALSE,9.28
1726692265,86.73,68.97,77.01,83.89,71.43,77.36,31.99,28.27,451.22,56.03,49.48,0.01,24.42,-0.15,12.35,8.30,79.71,1015.58,14.18,15.14,201.20,17.15,7.13,10.57,1726788027,1726832176,0.57,17.66,79.43,2.65,9,4,FALSE,9.15
1726702182,94.79,74.73,81.99,95.85,74.35,85.93,34.87,38.01,447.05,67.63,63.62,0.00,9.60,3.54,19.90,9.70,118.93,1012.63,61.42,14.45,227.93,19.76,7.21,29.35,1726679428,1726790767,0.55,21.56,86.30,3.39,9,4,FALSE,10.79
1726776611,93.53,73.23,83.13,97.02,74.68,84.92,42.82,38.77,453.65,69.83,66.20,0.00,9.80,3.97,20.14,9.64,133.79,1012.12,61.39,15.16,240.68,19.70,6.91,31.16,1726729951,1726801312,0.54,20.90,86.18,3.39,9,4,FALSE,10.86
1726769023,95.18,72.95,82.59,97.47,74.27,85.23,35.01,32.35,466.39,68.42,62.54,0.00,7.58,4.42,19.19,9.71,129.68,1012.40,57.34,14.58,229.61,19.72,7.16,30.86,1726779691,1726812975,0.55,21.17,86.79,3.36,9,4,FALSE,10.81
1726707660,73.14,56.05,62.30,71.94,53.96,61.62,24.88,25.45,443.16,46.34,59.66,0.01,-0.21,4.57,6.12,8.36,144.75,1012.51,5.22,14.91,259.23,22.08,9.12,10.34,1726798921,1726802518,0.55,17.11,78.99,2.32,9,4,FALSE,9.37
1726733968,73.86,54.21,63.50,73.21,55.55,62.08,35.45,24.84,410.12,46.81,62.63,0.00,-2.12,3.65,6.10,8.51,154.06,1013.56,9.56,14.65,265.80,22.46,9.07,9.89,1726746380,1726836307,0.55,19.53,79.36,2.35,9,4,FALSE,9.24
1726790123,89.22,75.65,80.85,95.06,76.78,82.93,37.46,41.32,470.42,73.05,78.09,0.00,31.82,4.42,16.45,7.32,117.30,1012.68,39.72,14.03,193.78,17.31,7.10,61.73,1726753864,1726826246,0.55,12.44,87.60,2.91,9,4,FALSE,11.00
1726698591,87.49,64.04,74.80,85.16,64.74,74.78,34.10,32.72,444.48,60.29,64.54,0.03,13.71,7.97,12.78,7.87,66.78,1018.50,24.98,15.14,214.57,18.89,6.97,10.32,1726773925,1726709829,0.57,21.59,76.66,2.69,9,4,FALSE,9.52
1726721075,87.07,71.67,78.54,83.22,71.11,77.13,24.49,26.33,435.96,55.17,47.21,0.01,21.94,1.59,12.30,7.93,86.63,1016.22,9.76,15.03,202.14,17.07,7.06,11.61,1726731750,1726834142,0.55,18.10,78.09,2.55,9,4,FALSE,9.13
1726653855,89.15,76.95,80.64,96.15,75.98,83.89,48.31,36.50,506.04,72.25,75.54,0.01,34.29,3.19,16.58,7.07,131.27,1013.20,43.91,14.10,188.51,17.04,6.81,60.67,1726759213,1726798285,0.57,11.73,86.51,2.91,9,4,FALSE,11.14
1726727616,73.61,56.66,64.36,76.14,58.03,64.57,32.16,29.48,447.49,49.94,57.49,0.00,0.07,0.30,8.21,8.60,296.12,1013.01,-0.65,14.92,237.65,21.13,8.09,9.05,1726777659,1726812172,0.56,18.29,79.03,2.33,9,4,FALSE,9.14
1726706814,76.46,58.87,65.77,74.76,57.93,64.49,30.21,24.48,401.32,48.66,55.47,0.00,5.76,0.07,8.73,8.64,300.72,1013.57,-0.79,14.74,250.06,21.28,8.01,9.80,1726713374,1726780897,0.56,18.81,77.15,2.40,9,4,FALSE,9.16
1726742551,69.69,65.31,65.95,67.35,65.18,66.74,35.98,24.90,457.37,55.78,69.91,0.04,4.55,4.13,8.14,11.36,294.29,1013.25,33.13,14.75,264.14,22.73,9.13,8.69,1726780213,1726736559,0.56,3.40,74.14,2.72,9,4,FALSE,9.32
1726756197,74.76,55.99,62.81,73.09,55.38,61.34,24.96,28.19,420.01,46.43,62.46,0.01,2.43,2.68,4.80,8.21,157.55,1013.75,4.73,14.74,264.09,23.11,8.79,9.91,1726749588,1726737073,0.54,17.90,79.70,2.34,9,4,FALSE,9.34
1726719015,95.03,78.96,88.68,94.07,79.41,89.59,34.50,36.95,447.36,64.92,48.20,0.00,11.78,-0.41,20.51,10.24,174.80,1012.20,17.20,15.36,233.31,20.46,6.98,29.70,1726790589,1726777688,0.53,15.03,90.52,3.54,9,4,FALSE,10.56
1726756168,73.62,54.80,61.67,72.62,53.87,62.34,26.02,26.25,403.32,47.29,59.55,0.01,-3.10,3.26,5.95,8.42,156.15,1012.27,4.66,15.04,263.09,23.42,9.03,11.16,1726794031,1726838183,0.56,18.27,78.93,2.47,9,4,FALSE,9.37
1726785067,81.23,66.93,74.15,80.27,67.71,74.38,27.73,32.12,464.46,60.12,65.20,0.20,29.87,3.85,8.19,9.57,138.84,1019.65,67.69,14.85,188.74,16.72,7.19,10.89,1726805655,1726711761,0.55,13.37,75.06,2.17,9,4,FALSE,8.95
1726716257,95.76,78.97,87.20,94.45,80.23,88.08,37.53,35.99,455.94,62.79,47.79,0.00,11.03,0.03,20.61,10.20,172.56,1012.10,15.28,14.76,235.05,19.89,6.99,28.47,1726703765,1726768554,0.56,15.33,88.62,3.53,9,4,FALSE,10.62
1726718574,88.29,75.59,81.97,94.41,74.89,84.95,44.84,39.45,473.58,73.81,75.79,0.00,33.37,4.62,15.50,7.53,123.29,1012.07,38.77,13.90,191.94,16.86,7.05,59.91,1726743670,1726829442,0.56,12.71,86.98,2.88,9,4,FALSE,11.06
1726772132,87.48,76.02,82.36,94.04,76.21,84.68,42.27,37.73,472.83,72.64,75.70,0.01,34.11,4.14,14.64,7.34,128.66,1012.17,42.86,14.32,193.18,17.04,7.21,59.82,1726725544,1726799396,0.52,12.55,86.69,2.97,9,4,FALSE,11.17
1726742319,85.24,65.38,74.31,84.62,64.51,74.11,41.12,34.43,469.94,60.81,64.12,0.03,19.62,8.81,13.39,7.40,71.62,1019.02,30.73,15.04,217.39,18.26,7.01,9.46,1726802815,1726772010,0.54,22.62,76.28,2.65,9,4,FALSE,9.43
1726774968,96.47,81.06,88.14,95.96,80.54,88.82,31.02,35.65,439.05,64.61,48.16,-0.02,10.85,0.35,21.01,9.98,179.46,1013.04,19.11,15.29,239.15,20.36,6.93,29.76,1726747758,1726762525,0.54,15.39,88.70,3.39,9,4,FALSE,10.58
1726713565,97.70,80.90,88.58,92.70,80.27,84.19,30.51,23.49,381.20,29.51,12.14,0.01,7.94,-0.86,12.42,8.44,257.67,1007.67,5.48,14.86,270.91,23.75,9.09,11.01,1726742038,1726771690,0.55,15.76,85.34,3.00,9,4,FALSE,8.95
1726798504,95.64,75.70,82.41,96.89,72.60,83.10,45.43,32.19,455.07,69.52,64.22,0.01,9.59,4.76,18.79,10.01,126.56,1012.21,67.71,14.29,228.50,19.84,6.83,31.31,1726799278,1726850338,0.52,21.11,86.72,3.37,9,4,FALSE,10.74
1726686270,67.89,64.57,66.56,68.18,64.54,66.39,33.53,32.08,423.59,56.48,67.27,0.04,1.50,3.73,9.02,11.30,280.87,1012.41,30.71,15.06,262.07,22.94,9.08,9.38,1726715384,1726828114,0.57,3.82,74.56,2.74,9,4,FALSE,9.21
1726654270,86.31,63.24,71.85,85.48,64.11,72.17,30.94,37.16,426.29,58.65,63.59,0.02,21.13,7.97,11.76,7.60,78.95,1018.87,28.99,14.79,217.18,18.30,6.92,11.67,1726758342,1726779755,0.55,21.19,76.64,2.55,9,4,FALSE,9.42
1726681986,75.08,57.28,63.28,74.88,57.96,66.19,22.15,32.20,430.75,47.52,59.52,-0.02,0.74,0.45,7.98,8.32,280.22,1012.41,0.62,15.11,235.93,21.05,8.02,10.77,1726777459,1726847656,0.57,17.50,79.52,2.45,9,4,FALSE,9.18
1726725695,95.03,79.51,87.28,95.62,80.05,88.99,42.24,27.91,460.05,63.07,46.91,0.01,9.38,0.70,20.96,9.96,166.26,1011.52,21.81,14.77,236.52,20.34,7.20,30.17,1726730716,1726756604,0.53,15.66,88.91,3.68,9,4,FALSE,10.64
1726782528,80.12,58.46,66.39,79.43,59.15,67.00,28.21,31.11,409.04,48.35,56.97,0.00,0.42,-0.52,9.87,10.28,263.31,1012.18,3.17,14.91,233.92,20.92,7.83,9.12,1726869716,1726894974,0.60,22.13,76.65,2.56,9,0,FALSE,9.19
