datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunriseEpoch,sunsetEpoch,moonphase,tempRange,heatIndex,severityScore,month,dayOfWeek,isWeekend,healthRiskScore,airQualityOptimized
1726628844,73.21,66.07,69.51,76.41,67.44,70.11,58.52,66.6,0.01,25.68,0.67,8.42,6.18,85.81,1023.99,101.58,14.88,125.68,9.82,4.19,10.26,1726621090,1726657449,0.52,9.88,74.15,1.58,9,6,False,8.58,0.6426702358306391
1726615587,94.26,77.98,86.67,96.23,79.29,87.35,65.42,48.58,0.0,10.16,0.53,21.32,10.32,150.2,1012.12,20.18,15.24,248.44,22.31,7.98,30.3,1726700725,1726665751,0.53,16.4,88.85,3.54,9,6,False,10.55,0.5754509518376446
1726642800,98.3,83.2,90.1,93.5,80.7,86.4,39.2,17.4,0.0,6.5,0.0,15.7,10.1,247.2,1007.1,0.0,15.0,267.3,23.1,9.0,10.0,1726665249,1726709387,0.52,15.1,86.2,3.37,9,6,False,9.21,0.3011560950900423
1726642800,76.9,57.6,64.9,76.9,57.6,64.9,49.2,58.3,0.0,0.0,0.0,9.2,10.7,277.8,1011.5,20.0,14.9,241.5,20.9,8.0,10.0,1726667555,1726711784,0.52,19.3,77.8,2.52,9,6,False,9.25,0.308484140886981
1726570356,94.01,79.83,86.12,95.74,77.52,87.26,62.3,49.51,0.0,9.55,-0.36,20.15,10.19,159.45,1012.36,21.48,14.83,257.23,21.46,7.82,30.96,1726642664,1726678598,0.51,15.98,88.58,3.59,9,6,False,10.58,0.5606928451598815
1726584030,66.84,63.07,64.08,68.16,64.74,66.09,57.68,68.45,0.01,7.12,4.27,7.89,9.91,289.36,1012.28,20.94,15.2,250.17,21.2,9.08,9.06,1726682472,1726691258,0.52,3.52,74.87,2.57,9,6,False,9.26,0.4364302310059725
1726634365,76.39,62.78,67.83,75.1,62.03,67.51,60.68,73.0,0.08,31.29,4.35,13.95,7.32,44.13,1022.46,84.82,15.04,76.71,6.6,3.05,10.27,1726612618,1726739790,0.53,13.07,71.35,2.03,9,6,False,8.66,0.5562419313934989
1726635600,95.1,72.9,82.6,94.4,72.9,83.4,66.6,62.4,0.0,16.1,0.0,19.5,15.7,127.1,1012.3,19.0,15.0,269.0,23.2,8.0,10.0,1726662035,1726706089,0.52,22.2,85.82,3.55,9,6,False,10.8,0.5359651961365608
1726667990,86.94,67.5,76.93,85.57,68.24,77.86,47.79,40.11,0.02,19.13,3.75,17.02,7.06,120.73,1017.47,7.75,14.83,213.44,18.36,7.04,9.39,1726612456,1726735766,0.55,18.65,78.05,3.13,9,6,False,9.02,0.4764820301655926
1726639622,67.98,65.11,66.07,67.37,64.53,65.02,56.5,69.14,0.02,5.72,4.75,8.02,9.72,291.27,1011.18,17.4,15.1,254.18,20.85,9.07,9.62,1726700502,1726728740,0.49,3.56,74.2,2.5,9,6,False,9.28,0.5156604660133354
1726596811,69.02,64.27,66.3,66.99,64.31,64.84,56.31,67.13,0.01,5.48,3.95,6.81,9.61,271.17,1012.44,17.36,15.27,254.85,21.49,9.02,9.96,1726663724,1726636902,0.52,2.78,73.78,2.53,9,6,False,9.14,0.33450958821449905
1726642800,74.6,55.5,63.4,74.6,55.5,63.4,45.3,53.1,0.0,3.2,0.0,4.7,7.8,164.0,1012.3,0.1,15.0,263.8,23.1,9.0,10.0,1726666723,1726710873,0.52,19.1,79.6,2.27,9,6,False,9.17,0.46054229951110637
1726664405,74.77,64.47,69.15,73.81,65.88,69.69,60.25,68.37,0.0,26.36,-0.58,7.26,6.36,81.42,1024.3,100.2,15.03,124.13,10.91,4.04,9.34,1726629504,1726704538,0.53,9.3,73.99,1.74,9,6,False,8.49,0.5360352185598755
1726621129,94.96,78.3,85.41,95.14,76.45,87.95,64.46,48.97,-0.01,9.14,0.76,21.31,10.61,159.43,1012.81,19.63,14.79,260.26,21.45,7.67,31.31,1726580825,1726668630,0.53,16.1,86.64,3.65,9,6,False,10.63,0.5669400214374613
1726693614,73.99,55.49,62.88,74.88,55.23,63.47,45.61,52.16,-0.01,0.49,-0.74,4.72,7.74,159.7,1011.59,1.6,14.91,268.8,23.78,8.94,9.31,1726610355,1726742077,0.52,19.24,80.18,2.26,9,6,False,9.14,0.4087879659513661
1726642800,67.7,64.3,66.0,67.7,64.3,66.0,55.6,69.3,0.01,6.5,4.17,7.6,9.6,274.0,1012.5,16.5,15.0,249.8,21.5,9.0,10.0,1726666479,1726710599,0.52,3.4,74.36,2.56,9,6,False,9.21,0.5040602333401399
1726632000,76.4,63.6,68.7,76.4,63.6,68.7,59.9,73.8,0.09,29.0,4.17,14.1,7.2,61.4,1023.0,83.3,15.0,73.6,6.3,3.0,10.0,1726656297,1726700617,0.52,12.8,72.54,2.02,9,6,False,8.74,0.5869252014318109
1726635600,89.0,77.3,82.0,95.2,77.3,85.2,72.8,74.4,0.16,32.3,4.17,16.6,10.7,109.4,1013.1,17.5,15.0,237.4,20.6,7.0,30.0,1726661281,1726705343,0.52,11.7,87.43,3.08,9,6,False,11.03,0.7428186713823107
1726683303,94.96,79.18,87.6,95.16,78.69,86.77,64.13,46.66,0.0,9.03,0.05,21.28,10.24,162.27,1013.09,16.42,14.75,248.9,22.31,7.84,29.23,1726603594,1726682472,0.54,16.37,88.04,3.75,9,6,False,10.68,0.5837269997095645
1726635600,94.6,78.2,86.3,94.6,78.2,87.1,63.7,48.5,0.0,9.7,0.0,20.6,10.3,162.7,1012.5,19.5,15.0,253.8,21.8,8.0,30.0,1726661588,1726705716,0.52,16.4,87.9,3.66,9,6,False,10.57,0.5587705577507361
1726674359,95.05,73.08,84.77,93.91,72.48,83.78,65.72,58.86,0.01,15.68,-0.21,20.49,15.91,110.57,1013.05,22.67,14.88,266.51,23.33,8.0,9.03,1726658908,1726676275,0.52,21.06,86.09,3.49,9,6,False,10.81,0.6317289248216919
1726710011,86.55,67.8,77.22,84.45,67.75,77.25,49.75,42.05,0.01,9.76,3.45,16.73,6.69,124.42,1016.12,9.04,15.17,203.77,18.38,6.93,10.13,1726666826,1726743634,0.54,19.2,78.44,3.08,9,6,False,8.99,0.45409322112657313
1726614363,94.54,77.46,86.13,93.75,77.52,86.89,62.72,50.07,-0.02,7.37,1.02,21.49,10.17,168.71,1013.49,22.12,15.21,250.47,22.26,8.06,29.77,1726613178,1726733741,0.52,16.43,88.85,3.75,9,6,False,10.48,0.539085885449379
1726622522,88.25,67.71,76.48,84.75,68.93,76.86,49.23,39.68,0.02,15.87,4.84,16.66,7.22,132.17,1015.62,6.74,14.96,211.42,18.46,7.02,8.95,1726628919,1726746854,0.55,19.18,78.63,3.16,9,6,False,8.99,0.3999449583648906
1726635600,87.2,68.4,77.4,84.7,68.4,76.7,49.0,38.0,0.01,16.1,4.17,17.0,7.2,123.9,1016.9,8.4,15.0,206.1,17.9,7.0,10.0,1726659262,1726703633,0.52,18.8,78.31,3.1,9,6,False,9.01,0.4493253025222445
1726589057,97.0,83.47,89.99,93.64,81.45,86.96,39.54,17.8,0.0,7.33,-0.1,15.55,9.96,239.03,1007.28,0.42,14.78,267.28,22.65,8.9,9.17,1726704160,1726689008,0.52,13.51,85.45,3.38,9,6,False,9.32,0.3017255957872812
1726632000,74.7,65.4,69.8,74.7,65.4,69.8,58.5,67.7,0.0,25.8,0.0,8.5,6.5,88.3,1023.7,99.9,15.0,124.0,10.5,4.0,10.0,1726656008,1726700350,0.52,9.3,74.39,1.65,9,6,False,8.56,0.5105905031637882
1726702266,87.45,69.62,78.05,84.44,72.35,78.53,56.03,48.1,0.01,24.75,0.04,12.08,8.39,103.38,1015.96,10.5,15.11,196.44,18.09,7.08,9.32,1726683050,1726757211,0.54,16.13,79.31,2.61,9,4,False,9.19,0.5278147650665699
1726776257,85.26,64.16,74.92,84.32,66.59,73.86,60.37,62.94,0.04,20.35,8.3,12.81,7.23,82.21,1019.55,29.26,15.18,214.66,18.76,7.05,9.75,1726714992,1726832400,0.56,22.11,76.85,2.71,9,4,False,9.42,0.666380460267621
1726694080,96.74,82.42,89.04,93.03,81.11,85.39,26.26,14.39,0.0,7.88,0.28,11.51,8.51,263.46,1007.37,8.57,15.06,272.06,22.04,8.76,10.53,1726746774,1726783809,0.54,15.21,85.45,3.07,9,4,False,8.81,0.4193588717070476
1726695436,97.47,82.23,89.69,92.96,79.54,84.5,29.92,13.51,0.0,5.29,-1.15,12.26,8.54,245.51,1007.91,11.5,15.35,277.31,22.97,9.13,8.19,1726715196,1726880084,0.54,14.97,84.2,3.02,9,4,False,8.85,0.32638615982002234
1726725154,82.78,69.02,74.25,81.47,68.38,73.92,60.76,66.38,0.19,29.44,3.69,8.17,9.43,132.29,1019.2,64.31,15.04,191.75,15.84,6.99,10.28,1726678476,1726783845,0.54,11.56,76.73,2.17,9,4,False,9.22,0.7060093404811099
1726700571,95.01,72.53,83.07,95.52,73.78,83.72,66.63,63.91,-0.01,8.84,3.35,19.48,9.48,112.65,1011.34,65.66,14.51,235.08,19.82,7.23,29.85,1726727579,1726752873,0.55,21.51,87.5,3.41,9,4,False,10.8,0.6487221188062731
1726716632,87.65,70.8,77.84,86.16,70.47,78.19,56.66,49.07,0.01,21.53,0.29,12.09,8.79,94.89,1014.6,8.93,15.1,205.46,17.05,7.01,10.58,1726759110,1726834645,0.57,16.8,79.44,2.6,9,4,False,9.14,0.4182004978923794
1726759203,97.76,82.69,89.18,92.1,78.63,85.31,28.43,12.89,0.01,8.49,-0.43,12.81,8.61,250.45,1007.05,8.39,15.26,273.65,23.32,9.23,9.58,1726776630,1726849164,0.57,15.72,84.69,3.12,9,4,False,8.83,0.3530912602935686
1726714070,72.43,54.59,62.6,74.52,54.66,62.66,47.62,58.99,0.01,-0.36,4.19,6.54,7.97,161.56,1012.99,3.52,14.97,258.31,22.25,8.96,10.65,1726707958,1726803964,0.55,18.33,79.24,2.42,9,4,False,9.4,0.4306914388336269
1726679467,81.62,68.77,73.29,80.95,66.46,73.5,61.22,65.83,0.2,31.66,3.85,8.18,8.9,134.04,1019.59,66.28,14.94,193.35,16.49,7.3,8.1,1726777681,1726749433,0.54,11.04,76.37,2.24,9,4,False,9.14,0.6338731991410614
1726729200,97.4,81.8,89.1,92.2,79.6,85.3,29.0,12.4,0.0,6.5,0.0,12.5,8.7,258.9,1007.8,9.6,15.0,271.1,23.4,9.0,10.0,1726751690,1726795704,0.56,15.6,85.15,3.05,9,4,False,8.89,0.3563441128426969
1726729200,75.5,57.6,64.7,75.5,57.6,64.7,48.5,57.7,0.0,3.2,0.0,8.3,8.7,290.8,1012.7,0.1,14.8,240.3,20.9,8.0,10.0,1726754005,1726798091,0.56,17.9,78.04,2.43,9,4,False,9.21,0.35844255385504536
1726772166,87.98,72.0,78.12,84.1,71.13,77.19,55.25,47.72,-0.01,23.27,0.35,11.24,8.36,85.11,1016.22,18.37,15.2,198.65,17.58,7.03,10.37,1726733978,1726760621,0.55,17.27,78.95,2.68,9,4,False,9.19,0.5175455055989299
1726722000,94.9,73.5,82.7,95.8,73.5,84.3,68.3,65.0,0.0,9.7,4.17,19.5,9.8,125.4,1012.3,63.2,14.6,233.9,20.1,7.0,30.0,1726748466,1726792415,0.55,21.4,86.57,3.35,9,4,False,10.83,0.6760098636770439
1726729200,73.1,55.1,62.2,73.1,55.1,62.2,47.6,60.6,0.01,0.0,4.17,6.0,8.5,156.1,1012.8,6.0,15.0,260.6,22.7,9.0,10.0,1726753165,1726797189,0.56,18.0,79.43,2.4,9,4,False,9.4,0.3512422512767175
1726729200,68.6,65.2,66.5,68.6,65.2,66.5,56.1,69.2,0.04,3.2,4.17,8.9,11.4,300.7,1013.0,31.3,15.0,261.6,22.6,9.0,10.0,1726752918,1726796918,0.56,3.4,74.23,2.69,9,4,False,9.29,0.6009172218951316
1726691385,86.82,70.92,77.64,85.98,70.81,77.51,55.49,43.77,-0.01,23.06,0.07,12.1,8.28,84.18,1015.43,9.86,14.86,202.68,17.42,6.99,9.79,1726761063,1726735603,0.54,17.65,78.43,2.75,9,4,False,9.29,0.47873105941594374
1726718400,81.2,69.0,73.6,81.1,69.0,73.6,60.9,65.7,0.19,29.0,4.17,8.3,9.2,143.4,1019.5,64.5,14.9,191.6,16.5,7.0,10.0,1726742467,1726786649,0.55,12.2,76.08,2.25,9,4,False,9.09,0.591572176875205
1726722000,87.7,70.6,78.1,85.3,70.6,77.4,55.4,47.6,0.0,22.6,0.0,12.1,8.3,89.7,1015.1,11.5,15.0,202.3,17.4,7.0,10.0,1726745724,1726789928,0.55,17.1,79.18,2.61,9,4,False,9.16,0.5283895509475051
1726718400,86.1,64.5,74.0,84.4,64.5,73.8,59.5,63.7,0.03,19.4,8.33,12.8,7.4,73.5,1018.9,27.2,15.0,216.8,18.6,7.0,10.0,1726742754,1726786917,0.55,21.6,76.52,2.68,9,4,False,9.36,0.5551773186402316
1726722000,95.4,79.8,87.5,95.6,79.8,88.8,64.0,47.6,0.0,9.7,0.0,21.0,10.1,173.5,1012.0,15.9,15.0,237.5,20.4,7.0,30.0,1726748027,1726792035,0.55,15.6,89.42,3.5,9,4,False,10.61,0.46208137171150865
1726728113,69.14,64.82,66.19,68.06,66.19,67.24,56.69,69.42,0.04,4.5,3.69,8.35,11.35,298.33,1012.08,33.25,15.2,260.06,22.77,9.03,9.18,1726743658,1726772707,0.55,3.4,74.2,2.67,9,4,False,9.3,0.419097267894206
1726722000,88.1,76.0,81.7,94.4,76.0,84.8,72.8,75.5,0.01,32.3,4.17,15.9,7.4,117.7,1012.8,40.4,14.1,191.5,16.6,7.0,60.0,1726747713,1726791669,0.55,12.1,87.04,2.99,9,4,False,10.96,0.7123784540742272
1726707105,73.81,54.21,61.01,74.13,55.22,61.27,46.18,59.58,0.0,-2.24,4.14,6.15,8.84,162.35,1012.93,5.09,14.64,257.11,22.87,8.99,9.28,1726782135,1726822980,0.56,18.36,79.62,2.45,9,4,False,9.38,0.38926547675041706
1726737345,70.93,67.18,67.5,69.05,64.15,66.61,56.87,70.5,0.04,2.94,3.92,8.26,11.16,314.78,1012.99,25.15,14.93,255.41,22.93,9.01,9.5,1726818239,1726855566,0.56,2.66,73.82,2.7,9,4,False,9.28,0.5745673679941095
1726731648,96.73,81.87,88.74,93.83,80.99,84.48,28.53,11.75,0.01,5.19,-0.85,11.89,8.62,268.0,1008.4,10.03,15.03,268.32,23.87,8.94,9.29,1726692216,1726769447,0.57,15.68,86.33,3.09,9,4,False,8.9,0.2840776039527623
1726693160,81.2,69.61,73.44,80.45,69.32,72.81,60.52,65.2,0.18,31.84,4.18,8.34,9.38,148.64,1019.77,65.29,15.42,187.37,16.69,7.14,10.45,1726727358,1726836790,0.55,11.97,76.7,2.18,9,4,False,9.11,0.5538815634193476
1726680050,84.24,64.77,73.69,85.13,63.04,73.99,58.48,63.54,0.02,22.37,7.33,12.17,7.18,75.08,1018.88,24.06,15.19,215.31,18.81,7.01,11.06,1726699019,1726753581,0.57,21.57,77.4,2.71,9,4,False,9.45,0.6971996969934903
1726722716,73.43,56.89,61.89,72.05,55.06,62.92,47.43,59.95,0.0,-2.48,4.37,5.66,8.52,156.15,1014.16,6.96,14.95,259.34,23.19,9.37,9.21,1726738558,1726767518,0.56,17.8,79.31,2.37,9,4,False,9.25,0.46367992534916347
1726704231,77.06,56.82,63.76,75.22,58.13,64.52,48.81,55.89,-0.01,4.85,-0.49,8.63,8.39,290.17,1012.49,-1.48,14.82,237.91,21.03,8.09,10.15,1726752252,1726658665,0.55,17.03,76.63,2.43,9,4,False,9.22,0.44522178972161336
1726705870,81.62,69.55,74.11,81.47,70.01,73.18,61.72,64.77,0.19,30.24,4.32,7.34,9.64,151.06,1018.99,65.43,14.71,199.05,17.1,6.96,10.08,1726726795,1726824888,0.57,10.99,76.09,2.2,9,4,False,9.11,0.6114364926424013
1726716319,87.15,71.06,78.45,84.48,69.56,77.26,55.2,48.76,-0.01,21.12,0.04,11.21,8.24,94.53,1015.52,12.46,14.96,202.69,16.93,6.81,10.6,1726822303,1726796639,0.56,17.52,80.14,2.55,9,4,False,9.2,0.38186570493061317
1726703261,81.23,70.58,73.49,81.42,67.65,73.1,61.38,66.15,0.19,30.66,5.0,8.64,9.2,130.84,1019.47,66.21,15.13,186.22,17.08,6.72,10.43,1726759440,1726797815,0.55,12.58,76.1,2.21,9,4,False,9.08,0.5147868015961062
1726750466,96.02,72.61,83.1,97.11,73.79,84.62,68.49,65.96,0.0,12.38,4.15,18.98,9.48,125.55,1012.33,61.18,14.74,231.46,20.37,6.85,29.18,1726828752,1726776923,0.55,22.15,86.78,3.29,9,4,False,10.89,0.7213425408587177
1726762641,81.98,70.52,73.82,81.36,69.7,73.95,62.35,64.27,0.19,27.3,4.41,7.86,9.38,137.08,1019.18,61.46,15.17,188.69,17.43,6.88,11.19,1726770950,1726805040,0.57,12.24,75.98,2.34,9,4,False,9.12,0.5561857115122454
1726766607,97.57,82.03,88.65,90.88,79.78,85.18,29.9,14.44,0.0,11.6,0.43,13.06,8.08,273.78,1009.34,8.0,14.88,275.81,23.85,8.98,11.18,1726750237,1726793242,0.57,15.32,85.31,3.04,9,4,False,8.87,0.4369774583714318
1726752586,81.51,67.86,72.62,80.16,67.81,74.2,61.51,66.37,0.19,28.86,5.12,8.78,9.27,145.16,1018.87,63.43,14.83,197.56,17.03,7.27,10.39,1726678169,1726793991,0.57,11.89,75.95,2.19,9,4,False,9.06,0.539302297503394
1726641993,96.82,81.61,89.32,93.45,79.37,86.48,29.26,12.92,0.0,5.39,0.47,12.28,8.65,255.0,1008.66,12.06,14.81,274.01,23.31,8.98,10.02,1726740929,1726756872,0.54,14.92,83.94,2.99,9,4,False,8.92,0.3712937812869119
1726656536,75.03,57.47,65.38,74.98,57.71,64.29,48.17,59.68,0.0,0.49,0.13,8.1,8.79,295.92,1011.96,-2.81,14.72,233.47,20.64,8.08,10.27,1726712532,1726815508,0.57,18.41,77.93,2.31,9,4,False,9.28,0.4592713322984996
1726692265,86.73,68.97,77.01,83.89,71.43,77.36,56.03,49.48,0.01,24.42,-0.15,12.35,8.3,79.71,1015.58,14.18,15.14,201.2,17.15,7.13,10.57,1726788027,1726832176,0.57,17.66,79.43,2.65,9,4,False,9.15,0.504769228311373
1726702182,94.79,74.73,81.99,95.85,74.35,85.93,67.63,63.62,0.0,9.6,3.54,19.9,9.7,118.93,1012.63,61.42,14.45,227.93,19.76,7.21,29.35,1726679428,1726790767,0.55,21.56,86.3,3.39,9,4,False,10.79,0.6259251358949423
1726776611,93.53,73.23,83.13,97.02,74.68,84.92,69.83,66.2,0.0,9.8,3.97,20.14,9.64,133.79,1012.12,61.39,15.16,240.68,19.7,6.91,31.16,1726729951,1726801312,0.54,20.9,86.18,3.39,9,4,False,10.86,0.7149488165805012
1726769023,95.18,72.95,82.59,97.47,74.27,85.23,68.42,62.54,0.0,7.58,4.42,19.19,9.71,129.68,1012.4,57.34,14.58,229.61,19.72,7.16,30.86,1726779691,1726812975,0.55,21.17,86.79,3.36,9,4,False,10.81,0.6099837173667679
1726707660,73.14,56.05,62.3,71.94,53.96,61.62,46.34,59.66,0.01,-0.21,4.57,6.12,8.36,144.75,1012.51,5.22,14.91,259.23,22.08,9.12,10.34,1726798921,1726802518,0.55,17.11,78.99,2.32,9,4,False,9.37,0.39652644518374275
1726733968,73.86,54.21,63.5,73.21,55.55,62.08,46.81,62.63,0.0,-2.12,3.65,6.1,8.51,154.06,1013.56,9.56,14.65,265.8,22.46,9.07,9.89,1726746380,1726836307,0.55,19.53,79.36,2.35,9,4,False,9.24,0.39918399253989595
1726790123,89.22,75.65,80.85,95.06,76.78,82.93,73.05,78.09,0.0,31.82,4.42,16.45,7.32,117.3,1012.68,39.72,14.03,193.78,17.31,7.1,61.73,1726753864,1726826246,0.55,12.44,87.6,2.91,9,4,False,11.0,0.738320043842883
1726698591,87.49,64.04,74.8,85.16,64.74,74.78,60.29,64.54,0.03,13.71,7.97,12.78,7.87,66.78,1018.5,24.98,15.14,214.57,18.89,6.97,10.32,1726773925,1726709829,0.57,21.59,76.66,2.69,9,4,False,9.52,0.5553225435828256
1726721075,87.07,71.67,78.54,83.22,71.11,77.13,55.17,47.21,0.01,21.94,1.59,12.3,7.93,86.63,1016.22,9.76,15.03,202.14,17.07,7.06,11.61,1726731750,1726834142,0.55,18.1,78.09,2.55,9,4,False,9.13,0.386172191769597
1726653855,89.15,76.95,80.64,96.15,75.98,83.89,72.25,75.54,0.01,34.29,3.19,16.58,7.07,131.27,1013.2,43.91,14.1,188.51,17.04,6.81,60.67,1726759213,1726798285,0.57,11.73,86.51,2.91,9,4,False,11.14,0.8575741655330905
1726727616,73.61,56.66,64.36,76.14,58.03,64.57,49.94,57.49,0.0,0.07,0.3,8.21,8.6,296.12,1013.01,-0.65,14.92,237.65,21.13,8.09,9.05,1726777659,1726812172,0.56,18.29,79.03,2.33,9,4,False,9.14,0.510763690851112
1726706814,76.46,58.87,65.77,74.76,57.93,64.49,48.66,55.47,0.0,5.76,0.07,8.73,8.64,300.72,1013.57,-0.79,14.74,250.06,21.28,8.01,9.8,1726713374,1726780897,0.56,18.81,77.15,2.4,9,4,False,9.16,0.33164589246412807
1726742551,69.69,65.31,65.95,67.35,65.18,66.74,55.78,69.91,0.04,4.55,4.13,8.14,11.36,294.29,1013.25,33.13,14.75,264.14,22.73,9.13,8.69,1726780213,1726736559,0.56,3.4,74.14,2.72,9,4,False,9.32,0.5147649167220475
1726756197,74.76,55.99,62.81,73.09,55.38,61.34,46.43,62.46,0.01,2.43,2.68,4.8,8.21,157.55,1013.75,4.73,14.74,264.09,23.11,8.79,9.91,1726749588,1726737073,0.54,17.9,79.7,2.34,9,4,False,9.34,0.37319061557362754
1726719015,95.03,78.96,88.68,94.07,79.41,89.59,64.92,48.2,0.0,11.78,-0.41,20.51,10.24,174.8,1012.2,17.2,15.36,233.31,20.46,6.98,29.7,1726790589,1726777688,0.53,15.03,90.52,3.54,9,4,False,10.56,0.6119392298995555
1726756168,73.62,54.8,61.67,72.62,53.87,62.34,47.29,59.55,0.01,-3.1,3.26,5.95,8.42,156.15,1012.27,4.66,15.04,263.09,23.42,9.03,11.16,1726794031,1726838183,0.56,18.27,78.93,2.47,9,4,False,9.37,0.3214571145187277
1726785067,81.23,66.93,74.15,80.27,67.71,74.38,60.12,65.2,0.2,29.87,3.85,8.19,9.57,138.84,1019.65,67.69,14.85,188.74,16.72,7.19,10.89,1726805655,1726711761,0.55,13.37,75.06,2.17,9,4,False,8.95,0.5432223119924464
1726716257,95.76,78.97,87.2,94.45,80.23,88.08,62.79,47.79,0.0,11.03,0.03,20.61,10.2,172.56,1012.1,15.28,14.76,235.05,19.89,6.99,28.47,1726703765,1726768554,0.56,15.33,88.62,3.53,9,4,False,10.62,0.6462952051792439
1726718574,88.29,75.59,81.97,94.41,74.89,84.95,73.81,75.79,0.0,33.37,4.62,15.5,7.53,123.29,1012.07,38.77,13.9,191.94,16.86,7.05,59.91,1726743670,1726829442,0.56,12.71,86.98,2.88,9,4,False,11.06,0.7856472154883137
1726772132,87.48,76.02,82.36,94.04,76.21,84.68,72.64,75.7,0.01,34.11,4.14,14.64,7.34,128.66,1012.17,42.86,14.32,193.18,17.04,7.21,59.82,1726725544,1726799396,0.52,12.55,86.69,2.97,9,4,False,11.17,0.7438657895934183
1726742319,85.24,65.38,74.31,84.62,64.51,74.11,60.81,64.12,0.03,19.62,8.81,13.39,7.4,71.62,1019.02,30.73,15.04,217.39,18.26,7.01,9.46,1726802815,1726772010,0.54,22.62,76.28,2.65,9,4,False,9.43,0.6913186740644455
1726774968,96.47,81.06,88.14,95.96,80.54,88.82,64.61,48.16,-0.02,10.85,0.35,21.01,9.98,179.46,1013.04,19.11,15.29,239.15,20.36,6.93,29.76,1726747758,1726762525,0.54,15.39,88.7,3.39,9,4,False,10.58,0.5496288033263538
1726713565,97.7,80.9,88.58,92.7,80.27,84.19,29.51,12.14,0.01,7.94,-0.86,12.42,8.44,257.67,1007.67,5.48,14.86,270.91,23.75,9.09,11.01,1726742038,1726771690,0.55,15.76,85.34,3.0,9,4,False,8.95,0.276116884203916
1726798504,95.64,75.7,82.41,96.89,72.6,83.1,69.52,64.22,0.01,9.59,4.76,18.79,10.01,126.56,1012.21,67.71,14.29,228.5,19.84,6.83,31.31,1726799278,1726850338,0.52,21.11,86.72,3.37,9,4,False,10.74,0.6671964077410962
1726686270,67.89,64.57,66.56,68.18,64.54,66.39,56.48,67.27,0.04,1.5,3.73,9.02,11.3,280.87,1012.41,30.71,15.06,262.07,22.94,9.08,9.38,1726715384,1726828114,0.57,3.82,74.56,2.74,9,4,False,9.21,0.4947112550278446
1726654270,86.31,63.24,71.85,85.48,64.11,72.17,58.65,63.59,0.02,21.13,7.97,11.76,7.6,78.95,1018.87,28.99,14.79,217.18,18.3,6.92,11.67,1726758342,1726779755,0.55,21.19,76.64,2.55,9,4,False,9.42,0.5357457290179258
1726681986,75.08,57.28,63.28,74.88,57.96,66.19,47.52,59.52,-0.02,0.74,0.45,7.98,8.32,280.22,1012.41,0.62,15.11,235.93,21.05,8.02,10.77,1726777459,1726847656,0.57,17.5,79.52,2.45,9,4,False,9.18,0.4194488300783757
1726725695,95.03,79.51,87.28,95.62,80.05,88.99,63.07,46.91,0.01,9.38,0.7,20.96,9.96,166.26,1011.52,21.81,14.77,236.52,20.34,7.2,30.17,1726730716,1726756604,0.53,15.66,88.91,3.68,9,4,False,10.64,0.6055387906781787
1726782528,80.12,58.46,66.39,79.43,59.15,67.0,48.35,56.97,0.0,0.42,-0.52,9.87,10.28,263.31,1012.18,3.17,14.91,233.92,20.92,7.83,9.12,1726869716,1726894974,0.6,22.13,76.65,2.56,9,0,False,9.19,0.40634148715957585
1726791514,93.52,82.53,87.67,89.12,80.27,85.27,35.13,14.07,0.01,10.46,4.99,15.97,9.62,237.3,1007.36,93.88,14.94,178.94,15.12,5.75,8.98,1726847981,1726888262,0.58,12.28,84.32,2.72,9,0,False,8.83,0.3504379803548796
1726728962,96.86,82.93,86.19,90.9,79.94,84.41,36.74,16.57,0.01,8.06,4.69,14.43,9.82,238.28,1006.84,91.02,15.02,171.57,14.83,6.15,9.94,1726847004,1726836031,0.58,12.66,84.93,2.73,9,0,False,8.97,0.22802067635193102
1726794242,86.1,72.2,77.43,83.93,72.19,76.06,59.92,53.81,0.0,26.23,-0.23,12.64,8.8,60.91,1015.66,3.08,15.19,208.93,17.81,6.87,10.32,1726843897,1726938571,0.59,14.99,79.34,2.82,9,0,False,9.44,0.5795226957325184
1726736671,93.55,81.63,87.55,89.68,79.47,83.4,34.93,16.93,0.0,6.5,4.56,15.22,10.46,237.29,1007.69,91.7,15.31,169.13,15.13,6.06,10.53,1726816951,1726874875,0.58,12.7,84.24,2.81,9,0,False,8.72,0.3793908438652353
1726762105,96.53,80.38,89.56,95.58,83.52,89.43,64.86,44.1,0.05,15.5,4.38,20.66,10.36,143.14,1012.45,6.33,14.95,249.73,21.59,8.05,30.29,1726835553,1726886110,0.6,17.15,91.02,3.74,9,0,False,10.59,0.5218874224400903
1726788893,94.39,81.16,87.12,89.44,80.06,83.86,36.0,17.01,0.0,7.27,3.35,15.37,10.04,236.09,1006.7,96.92,14.96,171.69,15.31,6.08,9.25,1726799887,1726922363,0.58,11.27,84.2,2.8,9,0,False,8.82,0.3351625804370759
1726880065,80.44,60.19,66.24,78.06,58.36,65.11,50.62,55.16,0.01,-3.57,-0.24,9.47,9.75,279.96,1011.25,2.92,14.82,242.29,20.27,8.24,10.46,1726764192,1726859118,0.6,21.74,76.01,2.45,9,0,False,9.2,0.4417784185498181
